iter	Logloss
763	0.003014008634
764	0.00300863468
765	0.00299702654
766	0.002991848462
767	0.002991793336
768	0.002991061977
769	0.002989424411
770	0.002977224493
771	0.002976078107
772	0.002974565514
773	0.002971400748
774	0.002967516845
775	0.002963966861
776	0.002959916709
777	0.002957985649
778	0.002948979987
779	0.002947755406
780	0.002944722034
781	0.002943120149
782	0.002941763119
783	0.002937810628
784	0.002937141595
785	0.002934830319
786	0.002931360571
787	0.002931304046
788	0.002924499248
789	0.002922397172
790	0.002920812095
791	0.002917629924
792	0.002914962966
793	0.002914346422
794	0.00291002745
795	0.00290265112
796	0.002899964188
797	0.002897696478
798	0.00289691169
799	0.002895798738
800	0.00289506997
801	0.002892918292
802	0.002892546398
803	0.00288625805
804	0.00288531082
805	0.002877842102
806	0.002877538451
807	0.002872667853
808	0.002867735915
809	0.002861786941
810	0.002855370432
811	0.00284761588
812	0.002839768642
813	0.002837561701
814	0.002836764855
815	0.002833765675
816	0.002830421159
817	0.002825955751
818	0.002824431567
819	0.002823964372
820	0.00281981486
821	0.002815451827
822	0.002812833563
823	0.002812781395
824	0.002811843864
825	0.002810627539
826	0.002805958618
827	0.002805024997
828	0.002804459658
829	0.002800420112
830	0.002800132867
831	0.002798516317
832	0.002795631584
833	0.002794210531
834	0.002791730586
835	0.002790444539
836	0.0027844829
837	0.00277987329
838	0.002777557737
839	0.002775035094
840	0.002773072276
841	0.002766838365
842	0.002758704949
843	0.002753236428
844	0.002747842695
845	0.002745790652
846	0.002743905524
847	0.002742941657
848	0.002740838948
849	0.002740297859
850	0.002739053019
851	0.002735672931
852	0.002734870658
853	0.002731020487
854	0.002728806254
855	0.002723705659
856	0.002720379883
857	0.002720319564
858	0.002718676861
859	0.002716149277
860	0.002714194793
861	0.002713638776
862	0.002712570584
863	0.002711411724
864	0.002707820282
865	0.002703250435
866	0.002699231274
867	0.002698714514
868	0.002695408127
869	0.002694727423
870	0.002685526606
871	0.00268507042
872	0.002683069053
873	0.002681941241
874	0.002681481017
875	0.00267823588
876	0.002676038662
877	0.002675019634
878	0.002673408175
879	0.00267055707
880	0.002667032861
881	0.002666049125
882	0.002664343247
883	0.002660770311
884	0.002659035953
885	0.002656382111
886	0.002653793324
887	0.002650584691
888	0.002649986916
889	0.002647886844
890	0.002646793223
891	0.002645633308
892	0.002644699755
893	0.002641099565
894	0.002636441583
895	0.002634564228
896	0.002632900152
897	0.002631737785
898	0.002628464028
899	0.002627895009
900	0.002627028518
901	0.002625784651
902	0.002623309362
903	0.002616349572
904	0.002614844306
905	0.002611371245
906	0.002606734164
907	0.002606004009
908	0.002603833712
909	0.002602714957
910	0.002599860057
911	0.00259933049
912	0.002598053559
913	0.002597003701
914	0.002594534705
915	0.002593680711
916	0.002592362458
917	0.002592003612
918	0.002591015587
919	0.002589938143
920	0.002588900519
921	0.002588878734
922	0.002588203419
923	0.002587838886
924	0.002581239801
925	0.002578538147
926	0.002578515366
927	0.002576890746
928	0.002573627719
929	0.00256533695
930	0.002564320423
931	0.002560373528
932	0.002560354255
933	0.002556893164
934	0.002555944695
935	0.00255403033
936	0.002550719734
937	0.002549008571
938	0.00254793318
939	0.002546698556
940	0.002544080921
941	0.002537716947
942	0.002535555788
943	0.002535086907
944	0.002529755421
945	0.002523649615
946	0.002514537266
947	0.002511195129
948	0.002509648174
949	0.002504002993
950	0.002502911125
951	0.00250199609
952	0.002497812801
953	0.002497020938
954	0.00249433528
955	0.002494042933
956	0.002492758125
957	0.002490870589
958	0.002485800194
959	0.002481102474
960	0.002480019149
961	0.00247870212
962	0.002477682361
963	0.002475722109
964	0.002474780702
965	0.002470436679
966	0.002457805373
967	0.002457784047
968	0.002451611741
969	0.002450461824
970	0.002449305842
971	0.002445707429
972	0.002444524709
973	0.002443717506
974	0.002442919783
975	0.002441533173
976	0.002435978201
977	0.00243529932
978	0.002433395847
979	0.002432214182
980	0.002430529355
981	0.002428931161
982	0.002426994036
983	0.002423530251
984	0.002423293455
985	0.00242262527
986	0.002421181436
987	0.002418066316
988	0.002414308693
989	0.002406669635
990	0.002405258352
991	0.002405050276
992	0.002404650911
993	0.002403255803
994	0.002402988062
995	0.00239933098
996	0.00239334336
997	0.002392771967
998	0.002389186703
999	0.0023879312
